Направление расходов,Наименование вида расходов,Год проведения,Месяц проведения,Конечный остаток
"КарлаМаркса,,д.16",О,2020,4,1549.06
"КарлаМаркса,,д.16",О,2020,5,1217.44
"КарлаМаркса,,д.16",О,2020,6,801.61
"КарлаМаркса,,д.16",О,2020,7,282.04
"КарлаМаркса,,д.16",О,2020,11,289.6
"КарлаМаркса,,д.16",О,2020,12,2699.09
"КарлаМаркса,,д.16",ПЭ,2020,2,20970.0
"КарлаМаркса,,д.16",ПЭ,2020,3,18306.0
"КарлаМаркса,,д.16",ПЭ,2020,4,17580.0
"КарлаМаркса,,д.16",ПЭ,2020,5,21564.0
"КарлаМаркса,,д.16",ПЭ,2020,6,20034.0
"КарлаМаркса,,д.16",ПЭ,2020,7,44544.0
"КарлаМаркса,,д.16",ПЭ,2020,9,24474.0
"КарлаМаркса,,д.16",ПЭ,2020,10,21732.0
"КарлаМаркса,,д.16",ПЭ,2020,11,23472.0
"КарлаМаркса,,д.16",ПЭ,2020,12,38184.0
"Кирова,17",ВО,2020,2,6816.01
"Кирова,17",ВО,2020,3,11864.9
"Кирова,17",ВО,2020,4,12706.4
"Кирова,17",ВО,2020,5,7757.56
"Кирова,17",ВО,2020,6,9462.53
"Кирова,17",ВО,2020,7,15941.38
"Кирова,17",ВО,2020,8,11924.99
"Кирова,17",ВО,2020,9,12544.77
"Кирова,17",ВО,2020,10,12581.14
"Кирова,17",ВО,2020,11,14317.47
"Кирова,17",ВО,2020,12,11011.19
"Кирова,17",ПГ,2020,1,167874.48
"Кирова,17",ПГ,2020,2,135648.17
"Кирова,17",ПГ,2020,3,115899.5
"Кирова,17",ПГ,2020,4,103919.5
"Кирова,17",ПГ,2020,5,51548.37
"Кирова,17",ПГ,2020,6,21168.33
"Кирова,17",ПГ,2020,7,2888.52
"Кирова,17",ПГ,2020,8,2478.56
"Кирова,17",ПГ,2020,9,2670.42
"Кирова,17",ПГ,2020,10,17864.52
"Кирова,17",ПГ,2020,11,64370.12
"Кирова,17",ПГ,2020,12,97989.57
"Кирова,17",ХВС,2020,2,4797.31
"Кирова,17",ХВС,2020,3,8350.87
"Кирова,17",ХВС,2020,4,8943.13
"Кирова,17",ХВС,2020,5,5460.0
"Кирова,17",ХВС,2020,6,6660.0
"Кирова,17",ХВС,2020,7,11220.0
"Кирова,17",ХВС,2020,8,8432.63
"Кирова,17",ХВС,2020,9,8863.84
"Кирова,17",ХВС,2020,10,8896.619999999999
"Кирова,17",ХВС,2020,11,10124.44
"Кирова,17",ХВС,2020,12,7786.45
"Кирова,17",ЭЭ,2020,1,433434.88
"Кирова,17",ЭЭ,2020,2,405565.04
"Кирова,17",ЭЭ,2020,3,460678.04
"Кирова,17",ЭЭ,2020,4,334699.84
"Кирова,17",ЭЭ,2020,5,301056.4
"Кирова,17",ЭЭ,2020,6,329391.94
"Кирова,17",ЭЭ,2020,7,289498.91
"Кирова,17",ЭЭ,2020,8,394175.84
"Кирова,17",ЭЭ,2020,9,324254.35
"Кирова,17",ЭЭ,2020,10,350738.22000000003
"Кирова,17",ЭЭ,2020,11,360396.82
"Кирова,17",ЭЭ,2020,12,391073.28
Колхозная32Б,ТЭ,2020,1,91175.99
Колхозная32Б,ТЭ,2020,2,118637.71
Колхозная32Б,ТЭ,2020,3,121918.72
Колхозная32Б,ТЭ,2020,4,106358.69
Колхозная32Б,ТЭ,2020,5,93247.88
Колхозная32Б,ТЭ,2020,6,71119.25
Колхозная32Б,ТЭ,2020,7,36863.45
Колхозная32Б,ТЭ,2020,10,27442.93
Колхозная32Б,ТЭ,2020,11,50634.43
Колхозная32Б,ТЭ,2020,12,73911.73
Колхозная32Б,ЭЭ,2020,1,3078.0
Колхозная32Б,ЭЭ,2020,2,3357.3
Колхозная32Б,ЭЭ,2020,3,2228.7
Колхозная32Б,ЭЭ,2020,4,2217.3
Колхозная32Б,ЭЭ,2020,5,1339.5
Колхозная32Б,ЭЭ,2020,6,723.9
Колхозная32Б,ЭЭ,2020,7,1083.0
Колхозная32Б,ЭЭ,2020,8,900.9
Колхозная32Б,ЭЭ,2020,9,1247.4
Колхозная32Б,ЭЭ,2020,10,2501.1
Колхозная32Б,ЭЭ,2020,11,3137.4
Колхозная32Б,ЭЭ,2020,12,2822.4
"Ленина,22",ТЭ,2020,1,5366.11
"Ленина,22",ЭЭ,2020,1,18.93
"Ленина,22",ЭЭ,2020,2,99.64
"Ленина,29",ЭЭ,2020,2,212.59
"Ленина,29",ЭЭ,2020,4,134.34
"Ленина,29",ЭЭ,2020,8,93.36
"Ленина,64",ТЭ,2020,12,46103.35
"Ленина,64",ЭЭ,2020,10,124.31
"Ленина,64",ЭЭ,2020,11,1065.01
"Ленина,64",ЭЭ,2020,12,1676.4
"Ленина,70",ВО,2020,1,393.63
"Ленина,70",ВО,2020,2,441.11
"Ленина,70",ВО,2020,3,2709.7000000000003
"Ленина,70",ВО,2020,4,421.42
"Ленина,70",ВО,2020,5,406.88
"Ленина,70",ВО,2020,6,2491.5200000000004
"Ленина,70",ВО,2020,7,596.87
"Ленина,70",ВО,2020,8,423.17
"Ленина,70",ВО,2020,9,2565.63
"Ленина,70",ВО,2020,10,391.96
"Ленина,70",ВО,2020,11,372.66
"Ленина,70",ВО,2020,12,2533.24
"Ленина,70",ТЭ,2020,1,273233.6
"Ленина,70",ТЭ,2020,2,220320.14
"Ленина,70",ТЭ,2020,3,241297.52
"Ленина,70",ТЭ,2020,4,152972.97
"Ленина,70",ТЭ,2020,5,126209.98
"Ленина,70",ТЭ,2020,6,76219.65
"Ленина,70",ТЭ,2020,10,17068.01
"Ленина,70",ТЭ,2020,11,85428.49
"Ленина,70",ТЭ,2020,12,156272.38
"Ленина,70",ХВС,2020,1,309.69
"Ленина,70",ХВС,2020,2,347.05
"Ленина,70",ХВС,2020,3,408.67
"Ленина,70",ХВС,2020,4,331.56
"Ленина,70",ХВС,2020,5,320.12
"Ленина,70",ХВС,2020,6,237.01
"Ленина,70",ХВС,2020,7,469.6
"Ленина,70",ХВС,2020,8,325.23
"Ленина,70",ХВС,2020,9,288.48
"Ленина,70",ХВС,2020,10,301.24
"Ленина,70",ХВС,2020,11,286.41
"Ленина,70",ХВС,2020,12,263.59
"Ленина,70",ЭЭ,2020,1,57374.19
"Ленина,70",ЭЭ,2020,2,52634.5
"Ленина,70",ЭЭ,2020,3,54725.02
"Ленина,70",ЭЭ,2020,4,42755.4
"Ленина,70",ЭЭ,2020,5,34332.68
"Ленина,70",ЭЭ,2020,6,28547.6
"Ленина,70",ЭЭ,2020,7,25778.11
"Ленина,70",ЭЭ,2020,8,28024.44
"Ленина,70",ЭЭ,2020,9,32291.15
"Ленина,70",ЭЭ,2020,10,32001.73
"Ленина,70",ЭЭ,2020,11,35827.46
"Ленина,70",ЭЭ,2020,12,55347.14
Ленина29,ТЭ,2020,4,37667.66
Ленина29,ТЭ,2020,5,7924.86
Ленина29,ТЭ,2020,6,2129.28
"Ленинская,22",ВО,2020,1,694.05
"Ленинская,22",ВО,2020,2,583.0
"Ленинская,22",ВО,2020,3,763.45
"Ленинская,22",ВО,2020,4,763.45
"Ленинская,22",ВО,2020,5,583.0
"Ленинская,22",ВО,2020,6,624.64
"Ленинская,22",ВО,2020,7,624.64
"Ленинская,22",ВО,2020,8,552.83
"Ленинская,22",ВО,2020,9,510.31
"Ленинская,22",ВО,2020,10,581.18
"Ленинская,22",ВО,2020,11,411.08
"Ленинская,22",ВО,2020,12,538.66
"Ленинская,22",ТЭ,2020,2,91709.2
"Ленинская,22",ТЭ,2020,3,98838.98
"Ленинская,22",ТЭ,2020,4,93274.12
"Ленинская,22",ТЭ,2020,5,135491.07
"Ленинская,22",ТЭ,2020,6,78647.86
"Ленинская,22",ТЭ,2020,7,79147.0
"Ленинская,22",ТЭ,2020,11,25914.09
"Ленинская,22",ТЭ,2020,12,78643.44
"Ленинская,22",ХВС,2020,1,1102.72
"Ленинская,22",ХВС,2020,2,926.29
"Ленинская,22",ХВС,2020,3,1213.0
"Ленинская,22",ХВС,2020,4,1213.0
"Ленинская,22",ХВС,2020,5,926.29
"Ленинская,22",ХВС,2020,6,992.45
"Ленинская,22",ХВС,2020,7,992.45
"Ленинская,22",ХВС,2020,8,860.13
"Ленинская,22",ХВС,2020,9,793.96
"Ленинская,22",ХВС,2020,10,904.23
"Ленинская,22",ХВС,2020,11,639.58
"Ленинская,22",ХВС,2020,12,838.07
"Ленинская,22",ЭЭ,2020,2,207367.58
"Ленинская,22",ЭЭ,2020,3,222733.2
"Ленинская,22",ЭЭ,2020,4,215482.8
"Ленинская,22",ЭЭ,2020,5,229162.8
"Ленинская,22",ЭЭ,2020,6,200206.8
"Ленинская,22",ЭЭ,2020,7,230114.7
"Ленинская,22",ЭЭ,2020,8,421087.03
"Ленинская,22",ЭЭ,2020,9,400287.42
"Ленинская,22",ЭЭ,2020,10,466462.01
"Ленинская,22",ЭЭ,2020,11,383378.97
"Ленинская,22",ЭЭ,2020,12,373890.14
"Ленинская,33",ВО,2020,2,163.7
"Ленинская,33",ВО,2020,3,263.59
"Ленинская,33",ВО,2020,4,191.59
"Ленинская,33",ВО,2020,5,141.37
"Ленинская,33",ВО,2020,6,133.18
"Ленинская,33",ВО,2020,7,172.44
"Ленинская,33",ВО,2020,8,520.49
"Ленинская,33",ВО,2020,9,559.97
"Ленинская,33",ВО,2020,10,1260.49
"Ленинская,33",ВО,2020,11,840.37
"Ленинская,33",ВО,2020,12,1100.06
"Ленинская,33",ГВС,2020,2,968.86
"Ленинская,33",ГВС,2020,3,1152.82
"Ленинская,33",ГВС,2020,4,1030.18
"Ленинская,33",ГВС,2020,5,1030.18
"Ленинская,33",ГВС,2020,6,821.69
"Ленинская,33",ГВС,2020,10,450.35
"Ленинская,33",ГВС,2020,11,1013.29
"Ленинская,33",ГВС,2020,12,2533.21
"Ленинская,33",ДТ,2020,11,327.5
"Ленинская,33",ТЭ,2020,2,183408.3
"Ленинская,33",ТЭ,2020,3,153484.12
"Ленинская,33",ТЭ,2020,4,146211.55
"Ленинская,33",ТЭ,2020,5,99179.06
"Ленинская,33",ТЭ,2020,6,66679.43
"Ленинская,33",ТЭ,2020,10,31763.76
"Ленинская,33",ТЭ,2020,11,102651.7
"Ленинская,33",ТЭ,2020,12,355382.61
"Ленинская,33",ХВС,2020,2,146.57999999999998
"Ленинская,33",ХВС,2020,3,204.11
"Ленинская,33",ХВС,2020,4,172.01
"Ленинская,33",ХВС,2020,5,158.26
"Ленинская,33",ХВС,2020,6,150.29
"Ленинская,33",ХВС,2020,7,76.87
"Ленинская,33",ХВС,2020,8,239.14
"Ленинская,33",ХВС,2020,9,257.28
"Ленинская,33",ХВС,2020,10,628.65
"Ленинская,33",ХВС,2020,11,489.67
"Ленинская,33",ХВС,2020,12,694.53
"Ленинская,33",ЭЭ,2020,2,29070.0
"Ленинская,33",ЭЭ,2020,3,33174.0
"Ленинская,33",ЭЭ,2020,4,25536.0
"Ленинская,33",ЭЭ,2020,5,24054.0
"Ленинская,33",ЭЭ,2020,6,22002.0
"Ленинская,33",ЭЭ,2020,7,25992.0
"Ленинская,33",ЭЭ,2020,8,39241.44
"Ленинская,33",ЭЭ,2020,9,37922.4
"Ленинская,33",ЭЭ,2020,10,38581.92
"Ленинская,33",ЭЭ,2020,11,39571.2
"Ленинская,33",ЭЭ,2020,12,83759.04000000001
Ленинская22,ДТ,2020,12,2767.5
"М-Амурского,21",ВО,2020,1,4502.69
"М-Амурского,21",ВО,2020,2,2897.13
"М-Амурского,21",ВО,2020,3,6674.01
"М-Амурского,21",ВО,2020,4,4122.46
"М-Амурского,21",ВО,2020,5,4269.43
"М-Амурского,21",ВО,2020,7,660.92
"М-Амурского,21",ВО,2020,8,2173.34
"М-Амурского,21",ВО,2020,9,2269.07
"М-Амурского,21",ВО,2020,10,1674.92
"М-Амурского,21",ВО,2020,11,3713.94
"М-Амурского,21",ВО,2020,12,1961.64
"М-Амурского,21",ТЭ,2020,1,194583.58
"М-Амурского,21",ТЭ,2020,2,169995.86
"М-Амурского,21",ТЭ,2020,3,159534.58
"М-Амурского,21",ТЭ,2020,4,140825.42
"М-Амурского,21",ТЭ,2020,5,73946.89
"М-Амурского,21",ТЭ,2020,11,82106.62
"М-Амурского,21",ТЭ,2020,12,183340.54
"М-Амурского,21",ХВС,2020,1,5562.05
"М-Амурского,21",ХВС,2020,2,3578.75
"М-Амурского,21",ХВС,2020,3,8244.23
"М-Амурского,21",ХВС,2020,4,5092.36
"М-Амурского,21",ХВС,2020,5,5273.92
"М-Амурского,21",ХВС,2020,7,816.41
"М-Амурского,21",ХВС,2020,8,2718.9
"М-Амурского,21",ХВС,2020,9,2838.67
"М-Амурского,21",ХВС,2020,10,2074.01
"М-Амурского,21",ХВС,2020,11,4646.23
"М-Амурского,21",ХВС,2020,12,2430.58
"М-Амурского,21",ЭЭ,2020,1,106645.23
"М-Амурского,21",ЭЭ,2020,2,220925.58
"М-Амурского,21",ЭЭ,2020,3,198882.2
"М-Амурского,21",ЭЭ,2020,4,170905.49
"М-Амурского,21",ЭЭ,2020,5,190494.73
"М-Амурского,21",ЭЭ,2020,6,188463.07
"М-Амурского,21",ЭЭ,2020,7,184906.71
"М-Амурского,21",ЭЭ,2020,8,204552.81
"М-Амурского,21",ЭЭ,2020,9,248611.6
"М-Амурского,21",ЭЭ,2020,10,187301.98
"М-Амурского,21",ЭЭ,2020,11,174574.99
"М-Амурского,21",ЭЭ,2020,12,270269.76
"М-Амурского,42",ВО,2020,1,8378.18
"М-Амурского,42",ВО,2020,2,7955.32
"М-Амурского,42",ВО,2020,3,8679.12
"М-Амурского,42",ВО,2020,4,8067.17
"М-Амурского,42",ВО,2020,5,6226.83
"М-Амурского,42",ВО,2020,6,6233.76
"М-Амурского,42",ВО,2020,7,6794.8
"М-Амурского,42",ВО,2020,8,1333.34
"М-Амурского,42",ВО,2020,9,5663.45
"М-Амурского,42",ВО,2020,10,8027.79
"М-Амурского,42",ВО,2020,11,7851.3
"М-Амурского,42",ВО,2020,12,6679.55
"М-Амурского,42",ГВС,2020,1,6613.42
"М-Амурского,42",ГВС,2020,2,6544.53
"М-Амурского,42",ГВС,2020,3,6122.29
"М-Амурского,42",ГВС,2020,4,6544.53
"М-Амурского,42",ГВС,2020,5,6666.76
"М-Амурского,42",ГВС,2020,8,3510.78
"М-Амурского,42",ГВС,2020,9,6669.15
"М-Амурского,42",ГВС,2020,10,5746.16
"М-Амурского,42",ГВС,2020,11,6052.47
"М-Амурского,42",ГВС,2020,12,7311.110000000001
"М-Амурского,42",ТЭ,2020,1,598938.84
"М-Амурского,42",ТЭ,2020,2,584214.83
"М-Амурского,42",ТЭ,2020,3,489918.02
"М-Амурского,42",ТЭ,2020,4,361868.54
"М-Амурского,42",ТЭ,2020,5,247114.23
"М-Амурского,42",ТЭ,2020,8,13319.33
"М-Амурского,42",ТЭ,2020,9,25707.11
"М-Амурского,42",ТЭ,2020,10,21684.51
"М-Амурского,42",ТЭ,2020,11,27081.61
"М-Амурского,42",ТЭ,2020,12,196151.01
"М-Амурского,42",ХВС,2020,1,4435.43
"М-Амурского,42",ХВС,2020,2,3779.61
"М-Амурского,42",ХВС,2020,3,4673.71
"М-Амурского,42",ХВС,2020,4,4307.95
"М-Амурского,42",ХВС,2020,5,1326.18
"М-Амурского,42",ХВС,2020,6,1540.08
"М-Амурского,42",ХВС,2020,7,2438.46
"М-Амурского,42",ХВС,2020,8,1668.05
"М-Амурского,42",ХВС,2020,9,3292.2
"М-Амурского,42",ХВС,2020,10,3544.6
"М-Амурского,42",ХВС,2020,11,3323.81
"М-Амурского,42",ХВС,2020,12,2460.37
"М-Амурского,42",ЭЭ,2020,1,178451.94
"М-Амурского,42",ЭЭ,2020,2,238824.59
"М-Амурского,42",ЭЭ,2020,3,242288.69
"М-Амурского,42",ЭЭ,2020,4,215733.41
"М-Амурского,42",ЭЭ,2020,5,222728.21
"М-Амурского,42",ЭЭ,2020,6,220800.42
"М-Амурского,42",ЭЭ,2020,7,163865.56
"М-Амурского,42",ЭЭ,2020,8,241252.55
"М-Амурского,42",ЭЭ,2020,9,249818.79
"М-Амурского,42",ЭЭ,2020,10,254043.18
"М-Амурского,42",ЭЭ,2020,11,213125.21
"М-Амурского,42",ЭЭ,2020,12,326976.24000000005
"Мордовцева,6",ВО,2020,2,212.94
"Мордовцева,6",ВО,2020,3,180.18
"Мордовцева,6",ВО,2020,4,163.8
"Мордовцева,6",ВО,2020,5,163.8
"Мордовцева,6",ВО,2020,6,180.18
"Мордовцева,6",ВО,2020,7,98.28
"Мордовцева,6",ВО,2020,8,81.9
"Мордовцева,6",ВО,2020,9,107.06
"Мордовцева,6",ВО,2020,10,249.82
"Мордовцева,6",ВО,2020,11,124.91
"Мордовцева,6",ВО,2020,12,71.38
"Мордовцева,6",ТЭ,2020,2,5704.65
"Мордовцева,6",ТЭ,2020,3,6780.79
"Мордовцева,6",ТЭ,2020,4,7279.18
"Мордовцева,6",ТЭ,2020,5,6090.54
"Мордовцева,6",ТЭ,2020,6,4376.54
"Мордовцева,6",ТЭ,2020,7,266.88
"Мордовцева,6",ТЭ,2020,8,116.6
"Мордовцева,6",ТЭ,2020,9,121.39
"Мордовцева,6",ТЭ,2020,12,266.13
"Мордовцева,6",ХВС,2020,2,410.44
"Мордовцева,6",ХВС,2020,3,347.3
"Мордовцева,6",ХВС,2020,4,315.72
"Мордовцева,6",ХВС,2020,5,315.72
"Мордовцева,6",ХВС,2020,6,347.29
"Мордовцева,6",ХВС,2020,7,189.43
"Мордовцева,6",ХВС,2020,8,157.86
"Мордовцева,6",ХВС,2020,9,197.93
"Мордовцева,6",ХВС,2020,10,461.83
"Мордовцева,6",ХВС,2020,11,230.91
"Мордовцева,6",ХВС,2020,12,131.95
"Мордовцева,6",ЭЭ,2020,2,16606.07
"Мордовцева,6",ЭЭ,2020,3,16803.06
"Мордовцева,6",ЭЭ,2020,4,16141.8
"Мордовцева,6",ЭЭ,2020,5,15957.47
"Мордовцева,6",ЭЭ,2020,6,12240.29
"Мордовцева,6",ЭЭ,2020,7,14191.72
"Мордовцева,6",ЭЭ,2020,8,10526.29
"Мордовцева,6",ЭЭ,2020,9,12744.1
"Мордовцева,6",ЭЭ,2020,10,12781.64
"Мордовцева,6",ЭЭ,2020,11,12450.06
"Мордовцева,6",ЭЭ,2020,12,16909.76
"Муравьева-Амурского,21",ВО,2020,1,922.24
"Муравьева-Амурского,21",ВО,2020,2,635.96
"Муравьева-Амурского,21",ВО,2020,3,1465.03
"Муравьева-Амурского,21",ВО,2020,4,904.93
"Муравьева-Амурского,21",ВО,2020,8,477.07
"Муравьева-Амурского,21",ВО,2020,10,440.78
"Муравьева-Амурского,21",ВО,2020,11,815.25
"Муравьева-Амурского,21",ВО,2020,12,504.82
"Муравьева-Амурского,21",ТЭ,2020,1,39854.47
"Муравьева-Амурского,21",ТЭ,2020,2,37316.16
"Муравьева-Амурского,21",ТЭ,2020,3,35019.79
"Муравьева-Амурского,21",ТЭ,2020,4,30912.9
"Муравьева-Амурского,21",ТЭ,2020,5,16232.25
"Муравьева-Амурского,21",ТЭ,2020,11,18023.4
"Муравьева-Амурского,21",ТЭ,2020,12,40245.48
"Муравьева-Амурского,21",ХВС,2020,1,1139.22
"Муравьева-Амурского,21",ХВС,2020,2,785.58
"Муравьева-Амурского,21",ХВС,2020,3,1809.71
"Муравьева-Амурского,21",ХВС,2020,4,1117.84
"Муравьева-Амурского,21",ХВС,2020,8,596.83
"Муравьева-Амурского,21",ХВС,2020,10,551.42
"Муравьева-Амурского,21",ХВС,2020,11,1019.91
"Муравьева-Амурского,21",ХВС,2020,12,631.54
"Муравьева-Амурского,21",ЭЭ,2020,1,21843.0
"Муравьева-Амурского,21",ЭЭ,2020,2,48495.86
"Муравьева-Амурского,21",ЭЭ,2020,3,43657.07
